sample_id,text,true_label,pred_small,pred_medium,pred_large,confidence_small,confidence_medium,confidence_large,latency_small_ms,latency_medium_ms,latency_large_ms,small_correct,medium_correct,large_correct,all_models_wrong,first_success_model,difficulty_level,estimated_routing_latency_ms
564,the plot convolutions ultimately add up to nothing more than jerking the audience 's chain . ,0,0,0,0,0.9995219707489014,0.9984013438224792,0.9995088577270508,23.18129997001961,41.88979999162257,141.42210001591593,True,True,True,False,small,1,23.18129997001961
565,there are some wonderfully fresh moments that smooth the moral stiffness with human kindness and hopefulness . ,1,1,1,1,0.9998831748962402,0.9997304081916808,0.998817503452301,22.586099978070703,39.56599999219179,140.5328999971971,True,True,True,False,small,1,22.586099978070703
566,does little more than play an innocuous game of fill-in - the-blanks with a tragic past . ,0,0,0,0,0.9996761083602904,0.9974525570869446,0.9994833469390868,21.70270000351593,42.69490001024678,132.52320000901818,True,True,True,False,small,1,21.70270000351593
567,"feature debuter d.j. caruso directs a crack ensemble cast , bringing screenwriter tony gayton 's narcotics noir to life . ",1,1,1,1,0.9997754693031312,0.9991625547409058,0.9988351464271544,21.867799980100244,42.13409998919815,156.13109996775165,True,True,True,False,small,1,21.867799980100244
568,"it does nothing new with the old story , except to show fisticuffs in this sort of stop-go slow motion that makes the gang rumbles look like they 're being streamed over a 28k modem . ",0,0,0,0,0.9969381093978882,0.9974217414855956,0.999492049217224,26.445499970577657,52.922000002581626,168.61480002989992,True,True,True,False,small,1,26.445499970577657
569,"one of those energetic surprises , an original that pleases almost everyone who sees it . ",1,1,1,1,0.999887466430664,0.9997649788856506,0.9989078044891356,22.095799969974905,45.49879999831319,130.61130000278354,True,True,True,False,small,1,22.095799969974905
570,"seldahl 's barbara is a precise and moving portrait of someone whose world is turned upside down , first by passion and then by illness . ",1,1,1,1,0.999667763710022,0.9994877576828004,0.9988804459571838,24.82600003713742,48.91299997689202,153.20660005090758,True,True,True,False,small,1,24.82600003713742
571,"passable entertainment , but it 's the kind of motion picture that wo n't make much of a splash when it 's released , and will not be remembered long afterwards . ",0,0,0,0,0.9986740350723268,0.9370227456092834,0.9990599751472472,25.68780002184212,48.55530004715547,215.2121000108309,True,True,True,False,small,1,25.68780002184212
572,the film 's tone and pacing are off almost from the get-go . ,0,0,0,0,0.999692678451538,0.9986005425453186,0.9995050430297852,20.613099972251803,40.6768000102602,152.48210000572726,True,True,True,False,small,1,20.613099972251803
573,lovely and poignant . ,1,1,1,1,0.9998831748962402,0.9997604489326476,0.9987466335296632,21.15929999854416,33.05139997974038,117.19139997148886,True,True,True,False,small,1,21.15929999854416
574,"a broad , melodramatic estrogen opera that 's pretty toxic in its own right . ",0,0,0,0,0.9995643496513368,0.9982298016548156,0.9994487166404724,23.27039994997904,44.26440002862364,139.6521999849938,True,True,True,False,small,1,23.27039994997904
575,"( director ) o'fallon manages to put some lovely pictures up on the big screen , but his skill at telling a story -- he also contributed to the screenplay -- falls short . ",0,0,0,0,0.9960464835166932,0.9081884622573853,0.9945474863052368,29.872499988414347,51.0503999539651,171.06579995015636,True,True,True,False,small,1,29.872499988414347
576,"offers very little genuine romance and even fewer laughs ... a sad sitcom of a movie , largely devoid of charm . ",0,0,0,0,0.9997960925102234,0.9992589354515076,0.999508023262024,21.877699997276068,40.16520001459867,151.7316999961622,True,True,True,False,small,1,21.877699997276068
577,"though only 60 minutes long , the film is packed with information and impressions . ",1,1,1,1,0.9997939467430116,0.999460756778717,0.9986974596977234,19.614099990576506,41.36350000044331,143.48830003291368,True,True,True,False,small,1,19.614099990576506
578,just not campy enough ,0,0,0,0,0.9985822439193726,0.9984495639801024,0.997372031211853,16.602399991825223,32.08979999180883,221.18379996391013,True,True,True,False,small,1,16.602399991825223
579,"every dance becomes about seduction , where backstabbing and betrayals are celebrated , and sex is currency . ",0,1,1,1,0.9889904260635376,0.9510127902030944,0.9985306262969972,20.44960000785068,43.58380002668128,248.42060002265495,False,False,False,True,none,0,312.45400005718693
580,"it takes a certain kind of horror movie to qualify as ` worse than expected , ' but ghost ship somehow manages to do exactly that . ",0,0,1,0,0.9888893365859984,0.8070781230926514,0.9990177154541016,23.439999960828573,47.13610000908375,251.80909998016432,True,False,True,False,small,1,23.439999960828573
581,"it can not be enjoyed , even on the level that one enjoys a bad slasher flick , primarily because it is dull . ",0,0,0,0,0.9997900128364564,0.9992794394493104,0.9995036125183104,23.579100030474365,42.45070001343265,219.63329997379333,True,True,True,False,small,1,23.579100030474365
582,"despite all evidence to the contrary , this clunker has somehow managed to pose as an actual feature movie , the kind that charges full admission and gets hyped on tv and purports to amuse small children and ostensible adults . ",0,0,0,0,0.994197964668274,0.984704852104187,0.999497413635254,29.48409999953583,57.839600020088255,243.4343000059016,True,True,True,False,small,1,29.48409999953583
583,it 's just filler . ,0,0,0,0,0.9968373775482178,0.9983128309249878,0.9994925260543824,16.51109999511391,32.979800016619265,154.5631000190042,True,True,True,False,small,1,16.51109999511391
584,a hamfisted romantic comedy that makes our girl the hapless facilitator of an extended cheap shot across the mason-dixon line . ,0,0,0,0,0.9974529147148132,0.9941206574440002,0.9994827508926392,23.18740001646802,51.10769998282194,215.4536000452936,True,True,True,False,small,1,23.18740001646802
585,"one of those pictures whose promising , if rather precious , premise is undercut by amateurish execution . ",0,0,0,0,0.9997910857200624,0.998467981815338,0.9995008707046508,23.43959995778277,45.86939996806905,161.4737999625504,True,True,True,False,small,1,23.43959995778277
586,"the humor is n't as sharp , the effects not as innovative , nor the story as imaginative as in the original . ",0,0,0,0,0.9997325539588928,0.9989016056060792,0.9983006119728088,23.19450001232326,44.81970000779256,184.05420001363385,True,True,True,False,small,1,23.19450001232326
587,director uwe boll and the actors provide scant reason to care in this crude '70s throwback . ,0,0,0,0,0.9991353154182434,0.9990543723106384,0.9994944334030152,22.07839995389804,41.71560000395402,157.33439999166876,True,True,True,False,small,1,22.07839995389804
588,"... a story we have n't seen on the big screen before , and it 's a story that we as americans , and human beings , should know . ",1,1,1,1,0.9966986775398254,0.9985654950141908,0.9986953139305116,23.300500004552305,47.01919999206439,193.7709999619983,True,True,True,False,small,1,23.300500004552305
589,if your taste runs to ` difficult ' films you absolutely ca n't miss it . ,1,1,1,1,0.9956886172294616,0.9973793029785156,0.998460054397583,20.88229998480529,40.598199993837625,178.99330001091585,True,True,True,False,small,1,20.88229998480529
590,"this movie is something of an impostor itself , stretching and padding its material in a blur of dead ends and distracting camera work . ",0,0,0,0,0.999669075012207,0.9991359114646912,0.9995061159133912,24.24060000339523,51.24309996608645,203.9925000281073,True,True,True,False,small,1,24.24060000339523
591,i got a headache watching this meaningless downer . ,0,0,0,0,0.9997872710227966,0.9991154074668884,0.999486804008484,18.512999988161027,36.53400001348928,149.55859998008236,True,True,True,False,small,1,18.512999988161027
592,zaidan 's script has barely enough plot to string the stunts together and not quite enough characterization to keep the faces straight . ,0,0,0,0,0.9997233748435974,0.9992081522941588,0.999504804611206,22.67730003222823,45.03879998810589,186.20520003605637,True,True,True,False,small,1,22.67730003222823
593,the terrific and bewilderingly underrated campbell scott gives a star performance that is nothing short of mesmerizing . ,1,1,1,1,0.9996761083602904,0.9997281432151794,0.9988601207733154,22.734700003638864,47.28830000385642,169.13510003359988,True,True,True,False,small,1,22.734700003638864
594,"building slowly and subtly , the film , sporting a breezy spontaneity and realistically drawn characterizations , develops into a significant character study that is both moving and wise . ",1,1,1,1,0.9998294115066528,0.9996944665908812,0.998927891254425,23.687399982009083,47.155599982943386,178.70910000056028,True,True,True,False,small,1,23.687399982009083
595,"all the amped-up tony hawk-style stunts and thrashing rap-metal ca n't disguise the fact that , really , we 've been here , done that . ",0,0,0,0,0.9400901794433594,0.9364429116249084,0.9991430044174194,25.36639996105805,56.04009999660775,212.7082000370137,True,True,True,False,small,1,25.36639996105805
596,"the director knows how to apply textural gloss , but his portrait of sex-as-war is strictly sitcom . ",0,0,0,0,0.9953542947769164,0.9217833280563354,0.9994863271713256,22.91020000120625,39.69380003400147,231.5565000171773,True,True,True,False,small,1,22.91020000120625
597,"visually rather stunning , but ultimately a handsome-looking bore , the true creativity would have been to hide treasure planet entirely and completely reimagine it . ",0,0,0,0,0.9986529350280762,0.986233115196228,0.9992491602897644,28.321999998297542,45.48999998951331,166.30300000542775,True,True,True,False,small,1,28.321999998297542
598,"nonsensical , dull `` cyber-horror '' flick is a grim , hollow exercise in flat scares and bad acting . ",0,0,0,0,0.999818742275238,0.99935120344162,0.999505877494812,25.733100017532703,47.33550001401454,187.9636999801733,True,True,True,False,small,1,25.733100017532703
599,big fat waste of time . ,0,0,0,0,0.999812662601471,0.9986745119094848,0.9994854927062988,21.23600000049919,38.72579999733716,121.71749997651204,True,True,True,False,small,1,21.23600000049919
600,"professionally speaking , it 's tempting to jump ship in january to avoid ridiculous schlock like this shoddy suspense thriller . ",0,0,0,0,0.9988396763801576,0.9950190782546996,0.999508023262024,26.94710000650957,40.503600030206144,179.28620002930984,True,True,True,False,small,1,26.94710000650957
601,fancy a real downer ? ,0,0,0,0,0.9890725016593932,0.9892832040786744,0.9970122575759888,19.736999995075166,34.66260002460331,126.1714000138454,True,True,True,False,small,1,19.736999995075166
602,"instead , he shows them the respect they are due . ",1,1,1,0,0.9995918869972228,0.9389243125915528,0.9989101886749268,20.862800010945648,40.42430000845343,118.83599997963756,True,True,False,False,small,1,20.862800010945648
603,"first-time writer-director serry shows a remarkable gift for storytelling with this moving , effective little film . ",1,1,1,1,0.9998769760131836,0.9997584223747252,0.99891197681427,21.623199980240315,38.71950000757352,140.6550999963656,True,True,True,False,small,1,21.623199980240315
604,vera 's technical prowess ends up selling his film short ; he smoothes over hard truths even as he uncovers them . ,0,1,1,0,0.9795753359794616,0.848470151424408,0.9995040893554688,22.494699980597943,47.72239999147132,152.00679999543354,False,False,True,False,large,3,222.2238999675028
605,puts a human face on a land most westerners are unfamiliar with . ,1,1,1,1,0.9974356293678284,0.9990906715393066,0.9988940358161926,20.218899997416884,38.1618999526836,152.4652999942191,True,True,True,False,small,1,20.218899997416884
606,makes for a pretty unpleasant viewing experience . ,0,0,0,0,0.9993359446525574,0.9988961219787598,0.9994901418685912,22.34079997288063,30.72389995213598,157.6729000080377,True,True,True,False,small,1,22.34079997288063
